cdgeb-probe-11,cdgeb-server-09,cdgeb-file-02,0.912163,0.427275,0.430476,0.422882,0.42094,0.419425,0.419967,0.424487,0.424031,0.422328,0.424537,0.424325,0.425966,0.422558,0.424071,0.419773,0.427584,0.426311,0.424632,0.423723
cdgeb-probe-05,cdgeb-server-09,cdgeb-file-15,0.699703,0.222485,0.222655,0.220361,0.216498,0.222101,0.230159,0.225055,0.218479,0.22079,0.220948,0.224657,0.217809,0.221929,0.221626,0.232756,0.220146,0.224433,0.219597,0.221328
cdgeb-probe-13,cdgeb-server-11,cdgeb-file-03,0.193937,0.060723,0.059443,0.058801,0.058553,0.059535,0.059819,0.060451,0.063895,0.06027,0.060529,0.057568,0.059551,0.058646,0.062351,0.060215,0.059573,0.061637,0.060716,0.06269
cdgeb-probe-07,cdgeb-server-01,cdgeb-file-04,0.71885,0.329072,0.330443,0.333711,0.329284,0.331356,0.330629,0.335061,0.330056,0.330662,0.33298,0.332462,0.333031,0.331598,0.332559,0.329423,0.335697,0.335077,0.332521,0.333637
cdgeb-probe-04,cdgeb-server-12,cdgeb-file-06,0.834664,0.382525,0.38366,0.384567,0.383523,0.384451,0.380615,0.380843,0.38455,0.383157,0.382734,0.382035,0.381543,0.38198,0.38085,0.383377,0.383721,0.381673,0.380196,0.382781
cdgeb-probe-05,cdgeb-server-06,cdgeb-file-13,1.061572,0.373865,0.373048,0.380097,0.379356,0.379543,0.375854,0.374985,0.376568,0.374291,0.378053,0.376207,0.374505,0.37351,0.377509,0.373953,0.376735,0.381355,0.375903,0.379282
cdgeb-probe-09,cdgeb-server-16,cdgeb-file-12,0.846967,0.394161,0.391051,0.394526,0.407533,0.395262,0.40136,0.389259,0.395004,0.397178,0.393248,0.392418,0.394074,0.394793,0.389078,0.395166,0.395063,0.395185,0.400277,0.394109
cdgeb-probe-06,cdgeb-server-06,cdgeb-file-10,0.58337,0.296768,0.29681,0.297133,0.295455,0.295569,0.296471,0.295987,0.295099,0.296257,0.294228,0.295353,0.294633,0.294541,0.296445,0.299352,0.29653,0.296746,0.295734,0.297231
cdgeb-probe-05,cdgeb-server-06,cdgeb-file-09,0.966905,0.352022,0.353108,0.354871,0.355844,0.351897,0.35454,0.355621,0.355287,0.351569,0.352755,0.350417,0.353758,0.351669,0.352719,0.355901,0.352418,0.353383,0.350407,0.356932
cdgeb-probe-05,cdgeb-server-07,cdgeb-file-05,0.207433,0.148384,0.151376,0.150452,0.148466,0.149617,0.151223,0.149006,0.14844,0.150176,0.153855,0.149076,0.150457,0.14933,0.148339,0.149455,0.149203,0.14841,0.149988,0.14905
cdgeb-probe-07,cdgeb-server-05,cdgeb-file-05,1.366543,0.713478,0.713872,0.711808,0.71476,0.712438,0.710737,0.711287,0.721596,0.716607,0.743687,0.709124,0.715068,0.71435,0.713708,0.715503,0.709939,0.709353,0.713703,0.709698
cdgeb-probe-04,cdgeb-server-02,cdgeb-file-12,0.839648,0.39959,0.400973,0.392723,0.397255,0.399615,0.397633,0.407718,0.400376,0.39904,0.396779,0.397608,0.400189,0.395349,0.398678,0.396827,0.401739,0.400506,0.398317,0.395674
cdgeb-probe-09,cdgeb-server-08,cdgeb-file-13,1.322651,0.714782,0.720454,0.715668,0.717017,0.746618,0.753342,0.724927,0.718798,0.719448,0.722963,0.726974,0.722404,0.720582,0.71436,0.720735,0.722451,0.717485,0.718342,0.721755
cdgeb-probe-09,cdgeb-server-14,cdgeb-file-08,0.713901,0.351115,0.348808,0.352173,0.353455,0.349773,0.348611,0.343975,0.353921,0.350443,0.353733,0.365336,0.346523,0.348098,0.356066,0.348579,0.348345,0.350459,0.357358,0.346782
